id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
7922373,1,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
6156470,43,2015-05-24,2015-12-12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.71
2994309,71,2014-05-23,2015-12-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.6
1594328,9,2013-09-16,2015-12-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32
8072920,3,2015-09-23,2015-12-27,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.87
6915487,1,2015-09-09,2015-09-09,80.0,6.0,10.0,4.0,6.0,10.0,8.0,0.25
6202603,11,2015-05-12,2015-09-07,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.39
5286781,1,2015-11-09,2015-11-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.53
2818420,4,2014-08-05,2014-11-17,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
3739681,12,2014-08-03,2015-11-23,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.69
7922063,1,2015-08-22,2015-08-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22
611509,61,2012-08-23,2015-10-30,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.49
1802663,49,2013-10-22,2016-01-01,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.83
9797545,0,,,,,,,,,,
9241055,0,,,,,,,,,,
9294832,4,2015-11-28,2015-12-18,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.16
8643209,4,2015-10-08,2015-11-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.35
7258811,0,,,,,,,,,,
10265391,0,,,,,,,,,,
132120,35,2011-06-20,2015-11-28,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.63
6343866,10,2015-06-14,2015-09-28,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.46
3066740,6,2015-06-17,2015-08-10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.89
4130112,2,2014-09-26,2015-04-15,100.0,10.0,8.0,10.0,10.0,8.0,10.0,0.13
4026757,86,2014-09-12,2015-12-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.38
9545281,0,,,,,,,,,,
3294804,17,2014-06-17,2015-11-16,92.0,9.0,10.0,10.0,10.0,10.0,9.0,0.9
4122325,26,2014-10-26,2015-11-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.79
8308353,7,2015-09-14,2015-12-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.86
7226013,11,2015-07-11,2015-08-17,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.85
5761290,12,2015-06-21,2015-12-17,95.0,10.0,10.0,9.0,10.0,9.0,10.0,1.82
182716,63,2011-08-05,2015-10-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.17
3050140,54,2014-05-26,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.75
3254956,28,2014-07-06,2015-10-24,87.0,9.0,9.0,10.0,9.0,10.0,9.0,1.53
1264287,29,2013-06-24,2015-12-26,92.0,9.0,9.0,10.0,9.0,9.0,9.0,0.94
3404557,6,2014-07-09,2015-08-29,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.33
3939683,1,2015-09-19,2015-09-19,100.0,8.0,8.0,8.0,8.0,8.0,10.0,0.28
3424242,7,2014-07-22,2015-08-31,94.0,9.0,7.0,9.0,10.0,10.0,10.0,0.39
7985714,1,2015-09-24,2015-09-24,80.0,8.0,6.0,10.0,8.0,10.0,10.0,0.29
4279876,64,2014-10-17,2015-12-20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.31
3870253,39,2014-09-01,2015-12-27,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.38
2187563,37,2014-05-28,2015-12-11,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1.89
3889299,2,2015-08-31,2015-09-05,90.0,8.0,8.0,10.0,10.0,10.0,10.0,0.47
3889330,0,,,,,,,,,,
1184846,32,2013-07-18,2015-09-09,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.07
3626162,33,2014-08-25,2016-01-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.99
456040,207,2012-05-17,2015-12-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.68
9033154,0,,,,,,,,,,
4340838,37,2015-01-01,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.01
808811,45,2013-09-05,2015-12-24,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1.58
7368030,1,2015-08-07,2015-08-07,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2
522287,203,2012-06-18,2015-12-14,95.0,9.0,10.0,10.0,10.0,10.0,9.0,4.7
1940787,6,2014-08-05,2015-07-14,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.35
3732103,6,2014-08-10,2015-09-02,93.0,9.0,8.0,9.0,10.0,9.0,10.0,0.35
43373,182,2010-08-13,2016-01-01,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2.77
5126365,3,2015-03-07,2015-04-12,73.0,8.0,7.0,7.0,8.0,9.0,7.0,0.3
7182584,3,2015-10-06,2015-10-22,80.0,9.0,9.0,10.0,9.0,9.0,7.0,0.99
5325214,14,2015-02-22,2015-12-13,91.0,9.0,9.0,10.0,9.0,10.0,10.0,1.32
2710274,86,2014-04-09,2015-12-07,93.0,9.0,9.0,10.0,10.0,10.0,9.0,4.06
5128160,5,2015-06-28,2015-08-17,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.79
3424114,4,2014-07-24,2014-08-29,93.0,10.0,9.0,9.0,10.0,9.0,10.0,0.23
2776890,21,2014-09-02,2015-09-06,92.0,10.0,9.0,9.0,10.0,10.0,9.0,1.29
4521755,12,2015-04-24,2015-11-08,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.41
3456599,35,2014-08-12,2015-12-21,94.0,10.0,10.0,10.0,10.0,10.0,9.0,2.05
8207848,1,2015-09-16,2015-09-16,,,,,,,,0.27
10249527,0,,,,,,,,,,
1252740,66,2013-08-09,2015-12-22,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2.25
4250938,2,2015-03-11,2015-08-07,90.0,10.0,9.0,10.0,10.0,9.0,8.0,0.2
3791920,70,2014-08-27,2015-12-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.23
4258762,25,2014-10-28,2015-09-03,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1.73
7364146,6,2015-09-08,2015-11-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.51
6765045,5,2015-07-19,2015-11-29,88.0,8.0,8.0,9.0,9.0,9.0,8.0,0.88
3193738,2,2014-10-05,2014-12-01,90.0,9.0,8.0,7.0,9.0,10.0,10.0,0.13
8765219,2,2015-11-05,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98
8174285,1,2015-10-24,2015-10-24,80.0,8.0,8.0,10.0,10.0,10.0,8.0,0.41
3403638,6,2014-08-03,2015-09-30,84.0,7.0,8.0,9.0,9.0,9.0,8.0,0.35
7601333,5,2015-08-17,2015-09-27,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1.06
6707735,46,2015-06-09,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6.57
7322718,1,2015-07-30,2015-07-30,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
3783162,41,2014-08-13,2015-08-25,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.41
6606,52,2009-07-17,2015-12-28,93.0,9.0,9.0,10.0,9.0,10.0,9.0,0.66
3889280,0,,,,,,,,,,
3971137,5,2014-11-22,2014-12-31,88.0,10.0,10.0,10.0,10.0,10.0,9.0,0.37
3889050,3,2014-09-01,2015-09-11,80.0,7.0,6.0,9.0,10.0,9.0,8.0,0.18
799882,32,2012-12-02,2015-12-05,96.0,9.0,9.0,10.0,10.0,10.0,10.0,0.85
9508386,1,2015-12-30,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
6714817,2,2015-06-27,2015-07-11,90.0,9.0,10.0,10.0,10.0,8.0,9.0,0.31
3773700,6,2014-08-16,2015-09-08,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.36
3773568,11,2014-09-08,2015-09-08,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0.68
9313974,0,,,,,,,,,,
6492880,13,2015-06-01,2015-09-17,90.0,10.0,10.0,9.0,9.0,10.0,10.0,1.79
4879013,36,2014-12-26,2015-12-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.88
3732094,5,2014-08-15,2015-09-29,88.0,8.0,7.0,9.0,9.0,9.0,9.0,0.3
873073,4,2015-03-31,2015-04-20,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43
234898,69,2011-11-28,2015-12-20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.38
8533375,3,2015-10-19,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.15
6854019,0,,,,,,,,,,
8418650,12,2015-10-18,2015-12-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.56
3732076,7,2014-08-09,2015-05-04,94.0,9.0,8.0,10.0,9.0,9.0,10.0,0.41
4608592,30,2015-01-03,2015-11-09,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.45
4862719,64,2015-01-06,2015-11-29,94.0,10.0,10.0,10.0,10.0,10.0,10.0,5.27
668169,16,2012-09-03,2015-08-25,93.0,9.0,9.0,10.0,10.0,10.0,10.0,0.39
429453,14,2012-04-23,2015-11-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.31
10124808,0,,,,,,,,,,
7459684,17,2015-08-30,2015-12-23,93.0,10.0,10.0,10.0,10.0,9.0,9.0,3.98
5992645,1,2015-08-26,2015-08-26,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0.23
7917718,17,2015-08-21,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.72
2986056,4,2014-11-01,2015-11-01,95.0,10.0,9.0,10.0,10.0,8.0,10.0,0.28
2011193,4,2014-08-20,2015-08-21,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.24
3768626,44,2014-08-10,2015-11-29,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.57
2026794,100,2014-01-18,2015-12-12,91.0,9.0,9.0,10.0,10.0,10.0,9.0,4.18
9154294,3,2015-11-15,2015-12-06,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.76
430610,70,2012-08-14,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.69
3231850,84,2014-06-26,2015-12-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.52
2976798,36,2015-01-18,2015-12-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.07
703058,86,2012-09-25,2015-12-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.16
7826541,1,2015-08-30,2015-08-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
240920,15,2012-08-01,2015-08-01,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.36
6655233,18,2015-06-09,2015-09-22,89.0,9.0,9.0,10.0,9.0,9.0,9.0,2.57
9866461,1,2016-01-01,2016-01-01,80.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0
7957729,0,,,,,,,,,,
1428687,32,2013-08-29,2015-12-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.12
4803403,10,2015-02-01,2015-09-22,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.89
11012,47,2010-01-31,2015-11-29,95.0,10.0,9.0,9.0,9.0,10.0,9.0,0.65
3888924,3,2015-04-30,2015-12-05,87.0,8.0,7.0,9.0,10.0,9.0,8.0,0.36
8842808,0,,,,,,,,,,
1114695,38,2013-06-17,2015-11-13,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.22
1715582,25,2013-10-13,2014-11-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.92
6704734,0,,,,,,,,,,
8555098,0,,,,,,,,,,
1214316,83,2013-06-03,2015-12-22,92.0,9.0,9.0,10.0,10.0,10.0,9.0,2.63
7325455,1,2015-12-22,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
6325685,44,2015-05-25,2015-12-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.87
9596,32,2011-06-15,2015-09-26,88.0,9.0,9.0,9.0,9.0,10.0,9.0,0.58
9568491,4,2015-12-01,2015-12-25,100.0,9.0,10.0,10.0,10.0,10.0,10.0,3.43
1747184,24,2014-06-28,2015-09-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.29
8653843,2,2015-10-14,2015-10-21,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.72
6727729,5,2015-07-03,2015-09-09,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.81
3888986,1,2015-08-08,2015-08-08,100.0,10.0,8.0,10.0,8.0,10.0,10.0,0.2
4135710,0,,,,,,,,,,
3652434,88,2014-10-13,2015-12-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.88
7667990,1,2015-09-07,2015-09-07,80.0,10.0,8.0,6.0,10.0,10.0,10.0,0.25
4047058,49,2014-09-14,2015-12-31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.08
7163934,5,2015-09-21,2015-12-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.42
7717478,0,,,,,,,,,,
4653552,32,2015-01-19,2015-12-22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.74
6915439,0,,,,,,,,,,
506542,86,2012-06-13,2015-10-19,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.98
4046863,73,2014-09-12,2015-12-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.56
3915826,11,2014-09-21,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7
4787415,0,,,,,,,,,,
1602488,118,2013-10-01,2015-11-15,93.0,10.0,9.0,9.0,9.0,10.0,10.0,4.29
8459215,0,,,,,,,,,,
10274175,0,,,,,,,,,,
9167786,1,2015-11-20,2015-11-20,80.0,8.0,10.0,10.0,10.0,10.0,8.0,0.65
5686435,6,2015-06-14,2015-08-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88
7939058,7,2015-08-22,2015-10-07,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1.54
8392801,5,2015-10-04,2015-12-30,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.61
7404370,2,2015-07-27,2015-08-31,80.0,9.0,9.0,10.0,10.0,10.0,10.0,0.37
3720511,5,2014-08-13,2015-09-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.29
8193332,1,2015-12-01,2015-12-01,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0.86
7957904,2,2015-08-23,2015-09-09,80.0,9.0,9.0,8.0,8.0,9.0,10.0,0.44
4555997,21,2015-03-29,2015-12-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.23
2267088,60,2014-02-22,2015-12-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.64
108468,2,2012-01-21,2015-10-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04
6400379,21,2015-06-14,2015-12-27,94.0,10.0,10.0,9.0,9.0,10.0,9.0,3.07
5948003,31,2015-04-17,2015-09-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.54
5058086,23,2015-04-30,2015-12-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.76
1209255,38,2013-07-02,2015-11-04,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.24
1914051,66,2014-02-18,2015-12-13,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.89
2923529,63,2014-05-20,2015-11-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.18
1027860,2,2013-08-30,2014-07-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.07
2373176,72,2014-02-22,2016-01-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.17
6404427,28,2015-06-22,2015-11-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.26
8517602,25,2015-09-27,2016-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,7.5
7035240,0,,,,,,,,,,
4583161,27,2014-12-09,2015-08-17,96.0,10.0,9.0,10.0,10.0,9.0,9.0,2.07
7967844,24,2015-09-09,2016-01-01,94.0,10.0,9.0,10.0,10.0,10.0,10.0,6.1
6562393,6,2015-07-04,2015-08-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.97
7807087,10,2015-09-09,2015-12-16,94.0,10.0,10.0,10.0,10.0,9.0,9.0,2.54
5405643,52,2015-04-19,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.98
7011200,11,2015-07-17,2015-08-31,98.0,10.0,10.0,9.0,10.0,9.0,10.0,1.92
610989,1,2013-09-16,2013-09-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04
7839535,4,2015-09-21,2015-12-01,95.0,10.0,10.0,9.0,9.0,10.0,9.0,1.13
4814894,28,2015-01-11,2015-12-27,89.0,9.0,9.0,10.0,10.0,10.0,9.0,2.34
186328,1,2013-11-08,2013-11-08,,,,,,,,0.04
7492877,7,2015-07-27,2015-10-11,94.0,10.0,10.0,9.0,9.0,9.0,9.0,1.3
6576228,6,2015-06-15,2015-11-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.88
241016,17,2013-12-10,2015-12-26,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0.67
6968101,8,2015-06-26,2015-11-29,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.24
5648564,2,2015-08-10,2015-09-03,100.0,10.0,10.0,9.0,9.0,10.0,10.0,0.41
4116645,20,2014-10-21,2015-11-03,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.36
2419879,6,2014-06-30,2015-08-02,83.0,10.0,9.0,10.0,10.0,10.0,10.0,0.32
6425735,1,2015-06-09,2015-06-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.14
8105351,12,2015-09-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.86
9136499,0,,,,,,,,,,
3639023,8,2015-06-16,2015-10-25,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1.18
6724599,13,2015-06-17,2015-10-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.93
4211629,7,2014-11-17,2015-07-13,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.51
7151924,9,2015-08-11,2015-10-19,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.84
704764,112,2012-12-17,2015-12-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.02
1796217,12,2014-05-15,2015-11-23,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.6
4661812,10,2015-06-03,2015-12-13,88.0,9.0,10.0,9.0,10.0,9.0,9.0,1.39
8811945,0,,,,,,,,,,
1090307,81,2013-05-02,2015-10-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.48
15108,42,2011-07-06,2015-11-23,86.0,9.0,8.0,10.0,10.0,9.0,9.0,0.77
1882316,37,2014-02-17,2015-12-27,93.0,9.0,10.0,9.0,10.0,9.0,9.0,1.62
1095207,2,2013-07-08,2015-05-28,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.07
1343805,1,2013-09-01,2013-09-01,91.0,10.0,10.0,10.0,8.0,10.0,8.0,0.04
9217150,3,2015-11-08,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.55
103920,1,2012-10-04,2012-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.03
2215336,4,2014-07-22,2015-10-26,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0.23
1483944,56,2013-09-04,2015-09-07,92.0,9.0,9.0,9.0,10.0,10.0,10.0,1.97
6466129,41,2015-05-31,2015-12-28,94.0,9.0,9.0,9.0,10.0,10.0,9.0,5.62
8536441,6,2015-10-13,2015-12-08,97.0,9.0,10.0,10.0,10.0,10.0,9.0,2.14
6262987,11,2015-06-01,2015-10-31,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.51
8379081,5,2015-09-21,2015-12-21,92.0,8.0,8.0,8.0,8.0,10.0,9.0,1.42
8365938,1,2015-10-13,2015-10-13,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0.36
9921445,0,,,,,,,,,,
132160,135,2011-08-05,2015-12-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.51
2033191,55,2014-05-18,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.76
8849407,0,,,,,,,,,,
9922335,0,,,,,,,,,,
7243974,5,2015-08-10,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.01
6490453,14,2015-06-15,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.06
4025593,107,2014-10-05,2015-12-12,97.0,10.0,9.0,10.0,10.0,9.0,10.0,7.02
8556103,2,2015-12-16,2015-12-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
955506,22,2013-03-27,2015-12-28,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0.65
9868607,0,,,,,,,,,,
8668073,0,,,,,,,,,,
790860,1,2015-05-01,2015-05-01,,,,,,,,0.12
261912,28,2012-04-30,2015-12-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.62
368403,5,2013-10-06,2015-08-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.18
9878971,0,,,,,,,,,,
5602370,1,2015-09-06,2015-09-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25
9395217,0,,,,,,,,,,
7331079,1,2015-08-15,2015-08-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21
580182,92,2012-09-24,2015-12-06,97.0,9.0,9.0,10.0,10.0,10.0,9.0,2.3
8152191,11,2015-09-08,2015-12-17,89.0,9.0,9.0,9.0,10.0,10.0,9.0,2.77
103908,4,2012-04-17,2015-09-20,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09
783061,34,2012-11-30,2015-11-23,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9
7901725,0,,,,,,,,,,
4968752,48,2015-02-09,2015-12-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.36
14386,30,2010-08-09,2015-11-25,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.46
7517215,3,2015-08-16,2015-10-07,93.0,9.0,10.0,8.0,9.0,10.0,10.0,0.63
1602421,18,2013-12-17,2015-12-01,93.0,9.0,9.0,10.0,10.0,10.0,10.0,0.72
3821822,78,2014-08-11,2015-12-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.57
6073437,25,2015-05-29,2015-10-01,96.0,9.0,9.0,10.0,10.0,10.0,10.0,3.39
7917700,1,2015-08-21,2015-08-21,80.0,8.0,10.0,10.0,10.0,10.0,8.0,0.22
6278181,2,2015-08-24,2015-09-27,90.0,9.0,8.0,10.0,10.0,10.0,9.0,0.45
4279578,47,2014-10-28,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.25
9907337,0,,,,,,,,,,
1796861,14,2014-07-26,2015-11-29,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.8
4211836,4,2014-10-11,2015-07-18,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.27
4025954,33,2014-09-12,2015-11-15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.06
6154478,13,2015-05-26,2015-12-28,94.0,10.0,8.0,10.0,9.0,9.0,9.0,1.74
84030,60,2011-04-04,2015-08-24,88.0,9.0,9.0,10.0,9.0,10.0,9.0,1.04
4235559,6,2015-06-20,2015-08-09,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9
830948,3,2013-05-19,2015-09-15,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0.09
3468261,7,2014-07-23,2015-09-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.4
10026648,0,,,,,,,,,,
9117633,0,,,,,,,,,,
9158383,0,,,,,,,,,,
1145590,8,2013-06-13,2014-09-02,76.0,8.0,7.0,8.0,9.0,9.0,8.0,0.26
5020848,0,,,,,,,,,,
9600159,0,,,,,,,,,,
3522409,29,2015-09-13,2015-12-27,94.0,10.0,10.0,9.0,9.0,10.0,9.0,7.63
9492873,2,2015-11-29,2015-12-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.62
5534463,9,2015-03-16,2015-09-13,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.92
9409233,0,,,,,,,,,,
9531265,0,,,,,,,,,,
5364609,6,2015-02-22,2015-08-14,97.0,10.0,8.0,10.0,9.0,9.0,10.0,0.57
6629132,11,2015-06-15,2015-09-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.62
5489676,2,2015-05-23,2015-06-03,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.26
9347157,4,2015-12-04,2015-12-18,100.0,9.0,9.0,10.0,10.0,10.0,9.0,3.75
10035644,0,,,,,,,,,,
8293287,8,2015-09-15,2015-11-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.14
910784,132,2013-07-17,2015-12-30,95.0,10.0,10.0,10.0,10.0,9.0,9.0,4.39
7071222,3,2015-08-09,2015-08-22,93.0,8.0,9.0,10.0,10.0,10.0,9.0,0.6
8687716,2,2015-10-13,2015-10-20,100.0,9.0,10.0,10.0,10.0,9.0,10.0,0.71
7430679,7,2015-08-08,2015-12-18,94.0,9.0,10.0,9.0,9.0,9.0,9.0,1.4
180939,93,2011-07-31,2015-10-30,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1.72
6884604,24,2015-07-05,2015-11-15,88.0,10.0,10.0,10.0,10.0,9.0,9.0,3.91
7397476,7,2015-08-09,2015-09-28,97.0,9.0,10.0,9.0,10.0,10.0,10.0,1.41
1063855,11,2013-07-07,2015-08-27,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0.36
8865006,0,,,,,,,,,,
8069192,0,,,,,,,,,,
2800448,16,2015-07-16,2015-08-30,94.0,10.0,10.0,10.0,10.0,8.0,9.0,2.77
9076287,2,2015-11-25,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.46
7462439,1,2015-07-26,2015-07-26,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0.18
8225635,0,,,,,,,,,,
2966415,27,2014-05-13,2015-10-24,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1.35
4639465,14,2014-12-27,2015-11-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.12
7402190,28,2015-07-20,2015-12-21,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4.97
9448719,0,,,,,,,,,,
5670781,15,2015-08-03,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.9
1905473,6,2014-06-02,2015-06-18,88.0,10.0,8.0,9.0,10.0,8.0,9.0,0.31
7266662,10,2015-08-03,2015-09-25,98.0,10.0,10.0,10.0,9.0,9.0,10.0,1.94
9095510,0,,,,,,,,,,
7401854,8,2015-08-21,2015-12-05,94.0,10.0,10.0,9.0,10.0,9.0,9.0,1.75
5174876,54,2015-03-10,2015-12-24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,5.38
1256883,66,2013-07-15,2015-12-23,89.0,9.0,9.0,9.0,10.0,9.0,9.0,2.19
8072850,2,2015-09-06,2015-09-21,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.5
