id,amenities
8195348,First Aid Kit
8195348,Safety Card
8195348,Fire Extinguisher
8195348,Essentials
8195348,Shampoo
8195348,24-Hour Check-in
8195348,Hangers
8195348,Hair Dryer
8195348,Iron
8195348,Laptop Friendly Workspace
7902068,Internet
7902068,Wireless Internet
7902068,Kitchen
7902068,Free Parking on Premises
7902068,Breakfast
7902068,Heating
7902068,Washer
7902068,Dryer
7902068,Smoke Detector
7902068,Carbon Monoxide Detector
7902068,Fire Extinguisher
7902068,Essentials
7902068,Shampoo
7902068,Lock on Bedroom Door
7902068,24-Hour Check-in
7902068,Hangers
7902068,Hair Dryer
7902068,Iron
7902068,Laptop Friendly Workspace
4832481,Wireless Internet
4832481,Free Parking on Premises
4832481,Pets live on this property
4832481,Dog(s)
4832481,Heating
4832481,Smoke Detector
4832481,First Aid Kit
4832481,Safety Card
4832481,Essentials
4832481,Shampoo
7902268,Internet
7902268,Wireless Internet
7902268,Kitchen
7902268,Free Parking on Premises
7902268,Breakfast
7902268,Heating
7902268,Washer
7902268,Dryer
7902268,Smoke Detector
7902268,Carbon Monoxide Detector
7902268,Fire Extinguisher
7902268,Essentials
7902268,Shampoo
4559222,TV
4559222,Internet
4559222,Wireless Internet
4559222,Kitchen
4559222,Free Parking on Premises
4559222,Heating
4559222,Family/Kid Friendly
4559222,Washer
4559222,Dryer
4559222,Smoke Detector
4559222,First Aid Kit
4559222,Fire Extinguisher
7902330,Internet
7902330,Wireless Internet
7902330,Kitchen
7902330,Free Parking on Premises
7902330,Breakfast
7902330,Heating
7902330,Washer
7902330,Dryer
7902330,Smoke Detector
7902330,Carbon Monoxide Detector
7902330,Fire Extinguisher
7902330,Essentials
7902330,Shampoo
6249164,Wireless Internet
6249164,Pets live on this property
6249164,Dog(s)
6249164,Heating
6249164,Smoke Detector
6249164,Safety Card
6249164,Essentials
6249164,Shampoo
5192122,TV
5192122,Cable TV
5192122,Wireless Internet
5192122,Kitchen
5192122,Free Parking on Premises
5192122,Hot Tub
5192122,Heating
5192122,Family/Kid Friendly
5192122,Smoke Detector
5192122,Carbon Monoxide Detector
5192122,Essentials
8901863,Wireless Internet
8901863,Kitchen
8901863,Free Parking on Premises
8901863,Pets live on this property
8901863,Cat(s)
8901863,Heating
8901863,Washer
8901863,Dryer
8901863,Smoke Detector
8901863,First Aid Kit
8901863,Safety Card
8901863,Fire Extinguisher
8901863,Essentials
2027236,Internet
2027236,Wireless Internet
2027236,Free Parking on Premises
2027236,Pets live on this property
2027236,Dog(s)
2027236,Cat(s)
2027236,Other pet(s)
2027236,Heating
2027236,Family/Kid Friendly
2027236,Smoke Detector
2027236,Carbon Monoxide Detector
2027236,Essentials
2027236,Shampoo
3673011,Internet
3673011,Wireless Internet
3673011,Kitchen
3673011,Free Parking on Premises
3673011,Pets live on this property
3673011,Dog(s)
3673011,Heating
3673011,Smoke Detector
3673011,Carbon Monoxide Detector
3673011,Safety Card
3673011,Fire Extinguisher
3673011,Essentials
3673011,Shampoo
6577295,Internet
6577295,Wireless Internet
6577295,Kitchen
6577295,Free Parking on Premises
6577295,Indoor Fireplace
6577295,Heating
6577295,Washer
6577295,Dryer
6577295,Smoke Detector
6577295,First Aid Kit
6577295,Essentials
6577295,Shampoo
4384000,TV
4384000,Cable TV
4384000,Wireless Internet
4384000,Kitchen
4384000,Pets Allowed
4384000,Indoor Fireplace
4384000,Heating
4384000,Family/Kid Friendly
4384000,Washer
4384000,Dryer
4384000,Smoke Detector
4384000,Carbon Monoxide Detector
4384000,First Aid Kit
4384000,Safety Card
4384000,Fire Extinguisher
3147706,Wireless Internet
3147706,Heating
3147706,Family/Kid Friendly
3147706,Washer
3147706,Dryer
3147706,Smoke Detector
3147706,Carbon Monoxide Detector
3147706,First Aid Kit
3147706,Fire Extinguisher
3147706,Essentials
3147706,Shampoo
1900698,TV
1900698,Internet
1900698,Wireless Internet
1900698,Kitchen
1900698,Free Parking on Premises
1900698,Heating
1900698,Smoke Detector
1900698,Carbon Monoxide Detector
1900698,First Aid Kit
1900698,Safety Card
1900698,Essentials
1900698,Shampoo
1900698,Hair Dryer
1900698,Laptop Friendly Workspace
4157572,Internet
4157572,Wireless Internet
4157572,Kitchen
4157572,Free Parking on Premises
4157572,Pets live on this property
4157572,Dog(s)
4157572,Cat(s)
4157572,Heating
4157572,Washer
4157572,Dryer
4157572,Smoke Detector
4157572,Carbon Monoxide Detector
4157572,First Aid Kit
4157572,Fire Extinguisher
4157572,Essentials
4157572,Shampoo
8886847,Wireless Internet
8886847,Free Parking on Premises
8886847,Pets live on this property
8886847,Dog(s)
8886847,Heating
8886847,Washer
8886847,Dryer
8886847,Smoke Detector
8886847,Carbon Monoxide Detector
8886847,First Aid Kit
8886847,Essentials
8886847,Shampoo
3642289,Internet
3642289,Wireless Internet
3642289,Kitchen
3642289,Free Parking on Premises
3642289,Pets Allowed
3642289,Pets live on this property
3642289,Dog(s)
3642289,Cat(s)
3642289,Heating
3642289,Family/Kid Friendly
3642289,Washer
3642289,Dryer
3642289,Smoke Detector
3642289,Carbon Monoxide Detector
3642289,First Aid Kit
3642289,Fire Extinguisher
3642289,Essentials
3642289,Shampoo
3022564,TV
3022564,Cable TV
3022564,Internet
3022564,Wireless Internet
3022564,Free Parking on Premises
3022564,Heating
3022564,Family/Kid Friendly
3022564,Smoke Detector
3022564,Fire Extinguisher
3022564,Essentials
3022564,Shampoo
2203983,TV
2203983,Wireless Internet
2203983,Kitchen
2203983,Free Parking on Premises
2203983,Pets live on this property
2203983,Heating
2203983,Family/Kid Friendly
2203983,Smoke Detector
2203983,Fire Extinguisher
2203983,Essentials
215882,Internet
215882,Wireless Internet
215882,Air Conditioning
215882,Kitchen
215882,Free Parking on Premises
215882,Pets live on this property
215882,Cat(s)
215882,Hot Tub
215882,Indoor Fireplace
215882,Heating
215882,Smoke Detector
215882,Carbon Monoxide Detector
215882,First Aid Kit
215882,Fire Extinguisher
215882,Essentials
215882,Shampoo
491958,TV
491958,Cable TV
491958,Internet
491958,Wireless Internet
491958,Kitchen
491958,Free Parking on Premises
491958,Pets live on this property
491958,Dog(s)
491958,Heating
491958,Family/Kid Friendly
491958,Smoke Detector
190984,TV
190984,Cable TV
190984,Internet
190984,Wireless Internet
190984,Kitchen
190984,Free Parking on Premises
190984,Buzzer/Wireless Intercom
190984,Heating
190984,Family/Kid Friendly
190984,Suitable for Events
190984,Smoke Detector
190984,Carbon Monoxide Detector
190984,Essentials
1599856,Internet
1599856,Wireless Internet
1599856,Wheelchair Accessible
1599856,Kitchen
1599856,Free Parking on Premises
1599856,Heating
1599856,Family/Kid Friendly
1599856,Washer
1599856,Dryer
1599856,Smoke Detector
1599856,Carbon Monoxide Detector
1599856,Essentials
1599856,Shampoo
1223644,Internet
1223644,Wireless Internet
1223644,Kitchen
1223644,Pets Allowed
1223644,Pets live on this property
1223644,Dog(s)
1223644,Cat(s)
1223644,Other pet(s)
1223644,Heating
1223644,Smoke Detector
1223644,Carbon Monoxide Detector
1223644,Essentials
1223644,Shampoo
3246706,TV
3246706,Internet
3246706,Wireless Internet
3246706,Kitchen
3246706,Free Parking on Premises
3246706,Pets live on this property
3246706,Dog(s)
3246706,Heating
3246706,Family/Kid Friendly
3246706,Washer
3246706,Dryer
3246706,Smoke Detector
3246706,Carbon Monoxide Detector
3246706,First Aid Kit
3246706,Safety Card
3246706,Essentials
3246706,Shampoo
1305009,Internet
1305009,Wireless Internet
1305009,Kitchen
1305009,Heating
1305009,Family/Kid Friendly
1305009,Smoke Detector
1305009,Essentials
8952253,TV
8952253,Internet
8952253,Wireless Internet
8952253,Kitchen
8952253,Free Parking on Premises
8952253,Indoor Fireplace
8952253,Heating
8952253,Family/Kid Friendly
8952253,Washer
8952253,Dryer
8952253,Smoke Detector
8952253,Carbon Monoxide Detector
8952253,Fire Extinguisher
8952253,Essentials
8952253,24-Hour Check-in
8952253,Hangers
8952253,Hair Dryer
8952253,Iron
8952253,Laptop Friendly Workspace
4041868,TV
4041868,Cable TV
4041868,Internet
4041868,Wireless Internet
4041868,Kitchen
4041868,Free Parking on Premises
4041868,Hot Tub
4041868,Indoor Fireplace
4041868,Heating
4041868,Family/Kid Friendly
4041868,Suitable for Events
4041868,Washer
4041868,Dryer
4041868,Smoke Detector
4041868,Carbon Monoxide Detector
4041868,First Aid Kit
4041868,Fire Extinguisher
4041868,Essentials
4041868,Shampoo
8845310,Wireless Internet
8845310,Kitchen
8845310,Free Parking on Premises
8845310,Heating
8845310,Family/Kid Friendly
8845310,Washer
8845310,Dryer
8845310,Smoke Detector
8845310,Carbon Monoxide Detector
8845310,First Aid Kit
8845310,Safety Card
8845310,Fire Extinguisher
8845310,Essentials
8845310,Shampoo
7750477,TV
7750477,Internet
7750477,Wireless Internet
7750477,Kitchen
7750477,Free Parking on Premises
7750477,Indoor Fireplace
7750477,Heating
7750477,Family/Kid Friendly
7750477,Washer
7750477,Dryer
7750477,Smoke Detector
7750477,Carbon Monoxide Detector
7750477,First Aid Kit
7750477,Safety Card
7750477,Fire Extinguisher
7750477,Essentials
7750477,Shampoo
7750477,24-Hour Check-in
7750477,Hangers
7750477,Iron
7750477,Laptop Friendly Workspace
7938941,Cable TV
7938941,Wireless Internet
7938941,Air Conditioning
7938941,Kitchen
7938941,Free Parking on Premises
7938941,Pets live on this property
7938941,Other pet(s)
7938941,Indoor Fireplace
7938941,Heating
7938941,Family/Kid Friendly
7938941,Washer
7938941,Dryer
7938941,Smoke Detector
7938941,Carbon Monoxide Detector
7938941,Fire Extinguisher
2721575,TV
2721575,Wireless Internet
2721575,Wheelchair Accessible
2721575,Kitchen
2721575,Free Parking on Premises
2721575,Heating
2721575,Washer
2721575,Dryer
2721575,Smoke Detector
2721575,First Aid Kit
2721575,Fire Extinguisher
2721575,Essentials
2721575,Shampoo
1738425,Internet
1738425,Wireless Internet
1738425,Kitchen
1738425,Heating
1738425,Smoke Detector
1738425,Carbon Monoxide Detector
1738425,First Aid Kit
1738425,Fire Extinguisher
1738425,Essentials
1738425,Laptop Friendly Workspace
2471659,TV
2471659,Cable TV
2471659,Internet
2471659,Wireless Internet
2471659,Air Conditioning
2471659,Kitchen
2471659,Breakfast
2471659,Pets live on this property
2471659,Heating
2471659,Washer
2471659,Dryer
2471659,Smoke Detector
2471659,Carbon Monoxide Detector
2471659,First Aid Kit
2471659,Fire Extinguisher
2471659,Essentials
2471659,Shampoo
6078382,TV
6078382,Internet
6078382,Wireless Internet
6078382,Air Conditioning
6078382,Kitchen
6078382,Free Parking on Premises
6078382,Pets live on this property
6078382,Cat(s)
6078382,Heating
6078382,Family/Kid Friendly
6078382,Smoke Detector
6078382,First Aid Kit
6078382,Fire Extinguisher
6078382,Essentials
7585688,Internet
7585688,Wireless Internet
7585688,Wheelchair Accessible
7585688,Kitchen
7585688,Free Parking on Premises
7585688,Smoking Allowed
7585688,Pets Allowed
7585688,Pets live on this property
7585688,Dog(s)
7585688,Heating
7585688,Family/Kid Friendly
7585688,Suitable for Events
7585688,Washer
7585688,Dryer
7585688,Smoke Detector
7585688,Essentials
7585688,Shampoo
3120652,TV
3120652,Internet
3120652,Wireless Internet
3120652,Air Conditioning
3120652,Kitchen
3120652,Free Parking on Premises
3120652,Heating
3120652,Family/Kid Friendly
3120652,Smoke Detector
3120652,Carbon Monoxide Detector
3120652,First Aid Kit
3120652,Fire Extinguisher
3120652,Essentials
3120652,Shampoo
4922836,TV
4922836,Cable TV
4922836,Internet
4922836,Wireless Internet
4922836,Kitchen
4922836,Free Parking on Premises
4922836,Indoor Fireplace
4922836,Heating
4922836,Washer
4922836,Dryer
4922836,Smoke Detector
4922836,Carbon Monoxide Detector
4922836,Safety Card
4922836,Essentials
4922836,Shampoo
1433440,TV
1433440,Internet
1433440,Wireless Internet
1433440,Air Conditioning
1433440,Kitchen
1433440,Pets live on this property
1433440,Dog(s)
1433440,Indoor Fireplace
1433440,Heating
1433440,Family/Kid Friendly
1433440,Washer
1433440,Dryer
1433440,Smoke Detector
1433440,Carbon Monoxide Detector
1433440,First Aid Kit
1433440,Essentials
1433440,Shampoo
1433440,Hangers
1433440,Hair Dryer
1433440,Iron
1433440,Laptop Friendly Workspace
2980762,Wireless Internet
2980762,Free Parking on Premises
2980762,Pets live on this property
2980762,Dog(s)
2980762,Cat(s)
2980762,Heating
2980762,Family/Kid Friendly
2980762,Essentials
2980762,Shampoo
1733747,Internet
1733747,Wireless Internet
1733747,Kitchen
1733747,Heating
1733747,Smoke Detector
1733747,Carbon Monoxide Detector
1733747,First Aid Kit
1733747,Fire Extinguisher
1733747,Essentials
1733747,Laptop Friendly Workspace
1455269,TV
1455269,Cable TV
1455269,Internet
1455269,Wireless Internet
1455269,Kitchen
1455269,Pets live on this property
1455269,Dog(s)
1455269,Indoor Fireplace
1455269,Heating
1455269,Family/Kid Friendly
1455269,Smoke Detector
1455269,Carbon Monoxide Detector
1455269,First Aid Kit
1455269,Fire Extinguisher
1455269,Essentials
1455269,Shampoo
1455269,Hangers
1455269,Hair Dryer
1455269,Iron
1455269,Laptop Friendly Workspace
1457330,TV
1457330,Internet
1457330,Wireless Internet
1457330,Air Conditioning
1457330,Kitchen
1457330,Free Parking on Premises
1457330,Heating
1457330,Family/Kid Friendly
1457330,Washer
1457330,Dryer
1457330,Smoke Detector
1457330,Fire Extinguisher
1457330,Essentials
1457330,Shampoo
7420488,Wireless Internet
7420488,Kitchen
7420488,Heating
7420488,Family/Kid Friendly
7420488,Washer
7420488,Dryer
7420488,Smoke Detector
7420488,Carbon Monoxide Detector
7420488,First Aid Kit
7420488,Safety Card
7420488,Fire Extinguisher
8902887,Internet
8902887,Wireless Internet
8902887,Kitchen
8902887,Free Parking on Premises
8902887,Heating
8902887,Family/Kid Friendly
8902887,Washer
8902887,Dryer
8902887,Smoke Detector
8902887,Carbon Monoxide Detector
8902887,Essentials
8902887,Shampoo
8902887,24-Hour Check-in
8902887,Hangers
8902887,Hair Dryer
8902887,Iron
8902887,Laptop Friendly Workspace
5175464,Wireless Internet
5175464,Kitchen
5175464,Heating
5175464,Smoke Detector
5175464,First Aid Kit
5175464,Fire Extinguisher
5175464,Essentials
5175464,Shampoo
7411863,Internet
7411863,Wireless Internet
7411863,Washer
7411863,Dryer
7411863,Smoke Detector
7411863,Carbon Monoxide Detector
7411863,First Aid Kit
7411863,Fire Extinguisher
7411863,Essentials
7411863,Shampoo
2856806,TV
2856806,Cable TV
2856806,Internet
2856806,Wireless Internet
2856806,Kitchen
2856806,Free Parking on Premises
2856806,Pets Allowed
2856806,Pets live on this property
2856806,Dog(s)
2856806,Heating
2856806,Family/Kid Friendly
2856806,Washer
2856806,Dryer
2856806,Smoke Detector
2856806,Shampoo
693956,TV
693956,Internet
693956,Wireless Internet
693956,Kitchen
693956,Free Parking on Premises
693956,Heating
693956,Family/Kid Friendly
693956,Washer
693956,Dryer
5682316,Internet
5682316,Wireless Internet
5682316,Kitchen
5682316,Free Parking on Premises
5682316,Heating
5682316,Family/Kid Friendly
5682316,Washer
5682316,Dryer
5682316,Smoke Detector
5682316,Carbon Monoxide Detector
5682316,Fire Extinguisher
5682316,Essentials
5682316,Shampoo
8597800,Internet
8597800,Wireless Internet
8597800,Kitchen
8597800,Free Parking on Premises
8597800,Pets live on this property
8597800,Indoor Fireplace
8597800,Heating
8597800,Family/Kid Friendly
8597800,Washer
8597800,Dryer
8597800,Smoke Detector
8597800,Carbon Monoxide Detector
8597800,First Aid Kit
8597800,Fire Extinguisher
8597800,Essentials
8597800,Shampoo
4707171,TV
4707171,Internet
4707171,Wireless Internet
4707171,Kitchen
4707171,Heating
4707171,Family/Kid Friendly
4707171,Washer
4707171,Dryer
4707171,Smoke Detector
4707171,Carbon Monoxide Detector
4707171,Shampoo
9138392,TV
9138392,Internet
9138392,Wireless Internet
9138392,Kitchen
9138392,Free Parking on Premises
9138392,Pets live on this property
9138392,Cat(s)
9138392,Heating
9138392,Family/Kid Friendly
9138392,Washer
9138392,Dryer
9138392,Smoke Detector
9138392,Carbon Monoxide Detector
9138392,Essentials
9138392,Shampoo
9138392,Hangers
9138392,Hair Dryer
9138392,Iron
9138392,Laptop Friendly Workspace
7417852,Wireless Internet
7417852,Kitchen
7417852,Heating
7417852,Family/Kid Friendly
7417852,Washer
7417852,Dryer
7417852,Smoke Detector
7417852,Carbon Monoxide Detector
7417852,First Aid Kit
7417852,Safety Card
7417852,Fire Extinguisher
7417852,Essentials
9597947,TV
9597947,Internet
9597947,Wireless Internet
9597947,Wheelchair Accessible
9597947,Kitchen
9597947,Free Parking on Premises
9597947,Pets Allowed
9597947,Gym
9597947,Pets live on this property
9597947,Elevator in Building
9597947,Heating
9597947,Family/Kid Friendly
9597947,Suitable for Events
9597947,Washer
9597947,Dryer
9597947,Smoke Detector
9597947,First Aid Kit
9597947,Essentials
7262142,Internet
7262142,Wireless Internet
7262142,Free Parking on Premises
7262142,Pets live on this property
7262142,Dog(s)
7262142,Heating
7262142,Smoke Detector
7262142,Carbon Monoxide Detector
7262142,First Aid Kit
7262142,Safety Card
7262142,Fire Extinguisher
7262142,Essentials
7262142,Shampoo
7262142,Hair Dryer
7262142,Iron
7615170,TV
7615170,Cable TV
7615170,Internet
7615170,Wireless Internet
7615170,Kitchen
7615170,Heating
7615170,Washer
7615170,Dryer
7615170,Smoke Detector
7615170,Carbon Monoxide Detector
7615170,First Aid Kit
7615170,Safety Card
7615170,Fire Extinguisher
7615170,Essentials
7615170,Shampoo
7615170,Lock on Bedroom Door
7615170,24-Hour Check-in
7615170,Hangers
7615170,Hair Dryer
7615170,Iron
7615170,Laptop Friendly Workspace
609610,Internet
609610,Wireless Internet
609610,Wheelchair Accessible
609610,Kitchen
609610,Free Parking on Premises
609610,Pets Allowed
609610,Heating
609610,Family/Kid Friendly
609610,Washer
609610,Dryer
8326413,TV
8326413,Internet
8326413,Wireless Internet
8326413,Free Parking on Premises
8326413,Pets live on this property
8326413,Cat(s)
8326413,Heating
8326413,Essentials
8326413,Shampoo
4833820,Internet
4833820,Wireless Internet
4833820,Kitchen
4833820,Free Parking on Premises
4833820,Indoor Fireplace
4833820,Heating
4833820,Washer
4833820,Dryer
4833820,Smoke Detector
4833820,Carbon Monoxide Detector
4833820,Safety Card
4833820,Fire Extinguisher
4833820,Essentials
7480196,TV
7480196,Internet
7480196,Wireless Internet
7480196,Kitchen
7480196,Free Parking on Premises
7480196,Heating
7480196,Family/Kid Friendly
7480196,Washer
7480196,Dryer
7480196,Smoke Detector
7480196,Carbon Monoxide Detector
7480196,Fire Extinguisher
7480196,Essentials
8774504,TV
8774504,Internet
8774504,Wireless Internet
8774504,Kitchen
8774504,Heating
